Name,Email,Financial Status,Created at,Paid at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku,Lineitem discount,Lineitem fulfillment status,Subtotal,Shipping,Taxes,Total,Discount Amount,Refunded Amount
#1258,,,2025-06-15 22:00:00 +0000,2025-06-15 22:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1258,,,2025-06-15 22:00:00 +0000,2025-06-15 22:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1259,melissa39@example.net,paid,2025-04-29 14:00:00 +0000,2025-04-29 14:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1259,,,2025-04-29 14:00:00 +0000,2025-04-29 14:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1259,,,2025-04-29 14:00:00 +0000,2025-04-29 14:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1260,xcarroll@example.com,paid,2025-10-27 09:00:00 +0000,2025-10-27 09:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1260,,,2025-10-27 09:00:00 +0000,2025-10-27 09:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1260,,,2025-10-27 09:00:00 +0000,2025-10-27 09:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1261,fordbenjamin@example.com,paid,2025-02-19 17:00:00 +0000,2025-02-19 17:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,155.0,10.0,31.0,196.0,0.0,0.0
#1262,charlotteblack@example.com,paid,2025-07-03 16:00:00 +0000,2025-07-03 16:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1262,,,2025-07-03 16:00:00 +0000,2025-07-03 16:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1262,,,2025-07-03 16:00:00 +0000,2025-07-03 16:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1263,taylorchristian@example.net,paid,2025-09-24 12:00:00 +0000,2025-09-24 12:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,235.0,10.0,47.0,292.0,0.0,0.0
#1263,,,2025-09-24 12:00:00 +0000,2025-09-24 12:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1263,,,2025-09-24 12:00:00 +0000,2025-09-24 12:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1264,frankfrancis@example.com,paid,2025-10-09 17:00:00 +0000,2025-10-09 17:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,730.0,10.0,146.0,886.0,0.0,0.0
#1265,efoster@example.org,paid,2025-09-13 19:00:00 +0000,2025-09-13 19:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,315.0,10.0,63.0,388.0,50.0,0.0
#1266,storeyhilary@example.org,paid,2025-07-03 18:00:00 +0000,2025-07-03 18:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1266,,,2025-07-03 18:00:00 +0000,2025-07-03 18:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1267,fstephenson@example.com,paid,2025-10-31 19:00:00 +0000,2025-10-31 19:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,155.0,10.0,31.0,196.0,0.0,0.0
#1268,mlee@example.net,paid,2025-06-30 14:00:00 +0000,2025-06-30 14:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,730.0,10.0,146.0,886.0,0.0,0.0
#1269,barryrobinson@example.com,paid,2025-03-18 16:00:00 +0000,2025-03-18 16:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,105.0,10.0,21.0,136.0,50.0,0.0
#1269,,,2025-03-18 16:00:00 +0000,2025-03-18 16:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1270,sheilasmith@example.net,paid,2025-07-17 18:00:00 +0000,2025-07-17 18:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,500.0,10.0,100.0,610.0,0.0,0.0
#1271,jonesrhys@example.net,paid,2025-02-03 22:00:00 +0000,2025-02-03 22:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,730.0,10.0,146.0,886.0,0.0,0.0
#1271,,,2025-02-03 22:00:00 +0000,2025-02-03 22:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1272,dnewton@example.org,paid,2025-06-07 22:00:00 +0000,2025-06-07 22:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,185.0,10.0,37.0,232.0,50.0,0.0
#1272,,,2025-06-07 22:00:00 +0000,2025-06-07 22:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1272,,,2025-06-07 22:00:00 +0000,2025-06-07 22:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1273,geraldinecox@example.net,paid,2025-09-20 20:00:00 +0000,2025-09-20 20:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1273,,,2025-09-20 20:00:00 +0000,2025-09-20 20:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1274,bwalker@example.org,paid,2025-09-27 10:00:00 +0000,2025-09-27 10:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,60.0,10.0,12.0,82.0,0.0,0.0
#1275,benjaminhall@example.net,paid,2025-04-09 17:00:00 +0000,2025-04-09 17:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1275,,,2025-04-09 17:00:00 +0000,2025-04-09 17:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1275,,,2025-04-09 17:00:00 +0000,2025-04-09 17:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1276,sylviarowe@example.com,paid,2025-07-31 10:00:00 +0000,2025-07-31 10:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1276,,,2025-07-31 10:00:00 +0000,2025-07-31 10:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1276,,,2025-07-31 10:00:00 +0000,2025-07-31 10:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1277,dennisdaniels@example.org,paid,2025-04-04 18:00:00 +0000,2025-04-04 18:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,730.0,10.0,146.0,886.0,0.0,0.0
#1278,mossbrenda@example.com,paid,2025-09-06 20:00:00 +0000,2025-09-06 20:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,260.0,10.0,52.0,322.0,50.0,0.0
#1278,,,2025-09-06 20:00:00 +0000,2025-09-06 20:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1279,sophiecharlton@example.org,paid,2025-06-10 11:00:00 +0000,2025-06-10 11:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,10.0,10.0,2.0,22.0,50.0,0.0
#1280,pbond@example.net,paid,2025-01-09 19:00:00 +0000,2025-01-09 19:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,150.0,10.0,30.0,190.0,0.0,0.0
#1280,,,2025-01-09 19:00:00 +0000,2025-01-09 19:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1281,hollycarter@example.com,paid,2025-01-01 10:00:00 +0000,2025-01-01 10:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,150.0,10.0,30.0,190.0,0.0,0.0
#1281,,,2025-01-01 10:00:00 +0000,2025-01-01 10:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1282,tkelly@example.net,paid,2025-08-05 13:00:00 +0000,2025-08-05 13:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1282,,,2025-08-05 13:00:00 +0000,2025-08-05 13:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1282,,,2025-08-05 13:00:00 +0000,2025-08-05 13:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1283,lewisjoe@example.com,paid,2025-02-11 12:00:00 +0000,2025-02-11 12:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,200.0,10.0,40.0,250.0,50.0,0.0
#1283,,,2025-02-11 12:00:00 +0000,2025-02-11 12:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1284,briggselizabeth@example.com,paid,2025-07-21 18:00:00 +0000,2025-07-21 18:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,235.0,10.0,47.0,292.0,0.0,0.0
#1284,,,2025-07-21 18:00:00 +0000,2025-07-21 18:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1285,clairegibbons@example.net,paid,2025-09-10 22:00:00 +0000,2025-09-10 22:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,315.0,10.0,63.0,388.0,50.0,0.0
#1285,,,2025-09-10 22:00:00 +0000,2025-09-10 22:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1285,,,2025-09-10 22:00:00 +0000,2025-09-10 22:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1286,zdavies@example.org,paid,2025-09-15 10:00:00 +0000,2025-09-15 10:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,60.0,10.0,12.0,82.0,0.0,0.0
#1287,huntjoanna@example.com,paid,2025-06-05 08:00:00 +0000,2025-06-05 08:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1287,,,2025-06-05 08:00:00 +0000,2025-06-05 08:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1288,irenefrancis@example.org,paid,2025-05-19 21:00:00 +0000,2025-05-19 21:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,310.0,10.0,62.0,382.0,0.0,0.0
#1288,,,2025-05-19 21:00:00 +0000,2025-05-19 21:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1289,fakhtar@example.com,paid,2025-12-15 12:00:00 +0000,2025-12-15 12:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,680.0,10.0,136.0,826.0,50.0,0.0
#1289,,,2025-12-15 12:00:00 +0000,2025-12-15 12:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1289,,,2025-12-15 12:00:00 +0000,2025-12-15 12:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1290,yheath@example.net,paid,2025-08-03 18:00:00 +0000,2025-08-03 18:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,200.0,10.0,40.0,250.0,50.0,0.0
#1290,,,2025-08-03 18:00:00 +0000,2025-08-03 18:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1291,william24@example.org,paid,2025-12-06 13:00:00 +0000,2025-12-06 13:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,680.0,10.0,136.0,826.0,50.0,0.0
#1292,rosemarycrawford@example.com,paid,2025-05-12 16:00:00 +0000,2025-05-12 16:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1292,,,2025-05-12 16:00:00 +0000,2025-05-12 16:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1293,banksjames@example.net,paid,2025-07-15 20:00:00 +0000,2025-07-15 20:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1293,,,2025-07-15 20:00:00 +0000,2025-07-15 20:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1293,,,2025-07-15 20:00:00 +0000,2025-07-15 20:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1294,paularobinson@example.org,paid,2026-01-01 11:00:00 +0000,2026-01-01 11:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1295,rmurray@example.net,paid,2025-11-10 21:00:00 +0000,2025-11-10 21:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,235.0,10.0,47.0,292.0,0.0,0.0
#1295,,,2025-11-10 21:00:00 +0000,2025-11-10 21:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1295,,,2025-11-10 21:00:00 +0000,2025-11-10 21:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1296,blackgeraldine@example.com,paid,2025-06-26 11:00:00 +0000,2025-06-26 11:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,150.0,10.0,30.0,190.0,0.0,0.0
#1296,,,2025-06-26 11:00:00 +0000,2025-06-26 11:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1296,,,2025-06-26 11:00:00 +0000,2025-06-26 11:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1297,xhughes@example.net,paid,2025-08-20 10:00:00 +0000,2025-08-20 10:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1297,,,2025-08-20 10:00:00 +0000,2025-08-20 10:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1298,kingjoe@example.org,paid,2025-07-23 21:00:00 +0000,2025-07-23 21:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,185.0,10.0,37.0,232.0,50.0,0.0
#1299,trevorbrooks@example.org,paid,2025-12-17 12:00:00 +0000,2025-12-17 12:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1299,,,2025-12-17 12:00:00 +0000,2025-12-17 12:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1299,,,2025-12-17 12:00:00 +0000,2025-12-17 12:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1300,colinjones@example.com,paid,2025-10-10 16:00:00 +0000,2025-10-10 16:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,450.0,10.0,90.0,550.0,50.0,0.0
#1300,,,2025-10-10 16:00:00 +0000,2025-10-10 16:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1300,,,2025-10-10 16:00:00 +0000,2025-10-10 16:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1301,ibennett@example.net,paid,2025-08-26 11:00:00 +0000,2025-08-26 11:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,200.0,10.0,40.0,250.0,50.0,0.0
#1302,mturner@example.org,paid,2025-05-02 21:00:00 +0000,2025-05-02 21:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,310.0,10.0,62.0,382.0,0.0,0.0
#1303,ameliajones@example.com,paid,2025-11-23 18:00:00 +0000,2025-11-23 18:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1303,,,2025-11-23 18:00:00 +0000,2025-11-23 18:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1304,ssims@example.com,paid,2025-04-24 08:00:00 +0000,2025-04-24 08:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1304,,,2025-04-24 08:00:00 +0000,2025-04-24 08:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1305,jamescooper@example.net,paid,2026-01-01 14:00:00 +0000,2026-01-01 14:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1305,,,2026-01-01 14:00:00 +0000,2026-01-01 14:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1306,cookjudith@example.net,paid,2025-07-19 13:00:00 +0000,2025-07-19 13:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,680.0,10.0,136.0,826.0,50.0,0.0
#1307,lucaspauline@example.com,paid,2025-08-14 11:00:00 +0000,2025-08-14 11:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1308,chelsea34@example.org,paid,2025-07-24 09:00:00 +0000,2025-07-24 09:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1308,,,2025-07-24 09:00:00 +0000,2025-07-24 09:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1309,peter53@example.com,paid,2025-09-03 08:00:00 +0000,2025-09-03 08:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,680.0,10.0,136.0,826.0,50.0,0.0
#1309,,,2025-09-03 08:00:00 +0000,2025-09-03 08:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1310,stephenevans@example.org,paid,2025-06-17 13:00:00 +0000,2025-06-17 13:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1310,,,2025-06-17 13:00:00 +0000,2025-06-17 13:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1310,,,2025-06-17 13:00:00 +0000,2025-06-17 13:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1311,debra69@example.org,paid,2025-05-01 21:00:00 +0000,2025-05-01 21:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,235.0,10.0,47.0,292.0,0.0,0.0
#1311,,,2025-05-01 21:00:00 +0000,2025-05-01 21:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1311,,,2025-05-01 21:00:00 +0000,2025-05-01 21:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1312,smitheleanor@example.com,paid,2025-02-21 17:00:00 +0000,2025-02-21 17:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,310.0,10.0,62.0,382.0,0.0,0.0
#1313,liamtaylor@example.com,paid,2025-05-07 10:00:00 +0000,2025-05-07 10:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,185.0,10.0,37.0,232.0,50.0,0.0
#1313,,,2025-05-07 10:00:00 +0000,2025-05-07 10:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1314,mollyriley@example.net,paid,2025-11-11 16:00:00 +0000,2025-11-11 16:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,150.0,10.0,30.0,190.0,0.0,0.0
#1315,oliviamurray@example.com,paid,2025-02-23 08:00:00 +0000,2025-02-23 08:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,450.0,10.0,90.0,550.0,50.0,0.0
#1315,,,2025-02-23 08:00:00 +0000,2025-02-23 08:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1315,,,2025-02-23 08:00:00 +0000,2025-02-23 08:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1316,clarkevalerie@example.org,paid,2025-08-31 13:00:00 +0000,2025-08-31 13:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1316,,,2025-08-31 13:00:00 +0000,2025-08-31 13:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1316,,,2025-08-31 13:00:00 +0000,2025-08-31 13:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1317,kellygeorgina@example.org,paid,2025-07-11 08:00:00 +0000,2025-07-11 08:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1318,williamsoncaroline@example.org,paid,2025-09-16 19:00:00 +0000,2025-09-16 19:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,185.0,10.0,37.0,232.0,50.0,0.0
#1318,,,2025-09-16 19:00:00 +0000,2025-09-16 19:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1319,hparker@example.com,paid,2025-03-23 16:00:00 +0000,2025-03-23 16:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1319,,,2025-03-23 16:00:00 +0000,2025-03-23 16:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1320,frederick88@example.com,paid,2025-10-02 08:00:00 +0000,2025-10-02 08:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1321,cookabdul@example.net,paid,2025-01-29 19:00:00 +0000,2025-01-29 19:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1321,,,2025-01-29 19:00:00 +0000,2025-01-29 19:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1321,,,2025-01-29 19:00:00 +0000,2025-01-29 19:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
